LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,LOC_OTHER,LOC_COUNT,LOC_SCH
3600112,GRAND CONCOURSE ACADEMY CHARTER SCHOOL,36,925 HUTCHINSON PARKWAY,BRONX,NY,10465,36,36005,Bronx County,40.825686000000005,-73.83809600000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3614,36082,36034,2017-2018,11,0.0,1,11
3600113,BRONX CHARTER SCHOOL FOR EXCELLENCE,36,1960 BENEDICT AVE,BRONX,NY,10462,36,36005,Bronx County,40.834097,-73.858613,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36087,36032,2017-2018,11,0.0,1,11
3600114,EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT,36,225 PATCHEN AVE,BROOKLYN,NY,11233,36,36047,Kings County,40.683435,-73.92583,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2017-2018,11,0.0,1,11
3600115,WILLIAMSBURG CHARTER HIGH SCHOOL,36,198 VARET ST,BROOKLYN,NY,11206,36,36047,Kings County,40.703553,-73.93587600000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2017-2018,11,0.0,1,11
3600116,BROOKLYN EXCELSIOR CHARTER SCHOOL,36,856 QUINCY ST,BROOKLYN,NY,11221,36,36047,Kings County,40.689731,-73.925166,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2017-2018,11,0.0,1,11
3600118,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,36,611 BEACH 19TH ST,FAR ROCKAWAY,NY,11691,36,36081,Queens County,40.60114,-73.75209100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36023,36010,2017-2018,11,0.0,1,11
3600119,NEW YORK CITY GEOGRAPHIC DISTRICT #14,36,215 HEYWARD ST,BROOKLYN,NY,11206,36,36047,Kings County,40.703857,-73.953432,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36050,36026,2017-2018,11,0.0,1,11
3600120,NEW YORK CITY GEOGRAPHIC DISTRICT #19,36,557 PENNSYLVANIA AVE,BROOKLYN,NY,11207,36,36047,Kings County,40.663773,-73.89328,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36060,36019,2017-2018,11,0.0,1,11
3600121,NEW YORK CITY GEOGRAPHIC DISTRICT #23,36,2021 BERGEN ST,BROOKLYN,NY,11233,36,36047,Kings County,40.674482000000005,-73.913259,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36055,36019,2017-2018,11,0.0,1,11
3600122,NEW YORK CITY GEOGRAPHIC DISTRICT #25,36,30-48 LINDEN PL,FLUSHING,NY,11354,36,36081,Queens County,40.769639,-73.833251,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3606,36040,36011,2017-2018,11,0.0,1,11
3600123,NEW YORK CITY GEOGRAPHIC DISTRICT #27,36,82-01 ROCKAWAY BLVD-RM 460,OZONE PARK,NY,11416,36,36081,Queens County,40.6842,-73.8583,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36038,36015,2017-2018,11,0.0,1,11
3600124,CANISTEO-GREENWOOD CSD,36,84 GREENWOOD ST,CANISTEO,NY,14823,36,36101,Steuben County,42.265564000000005,-77.609318,18500,"Corning, NY",2,236,"Elmira-Corning, NY",N,N,3623,36132,36058,2017-2018,41,0.0,1,41
3600125,EASTPORT-SOUTH MANOR CSD,36,149 DAYTON AVE,MANORVILLE,NY,11949,36,36103,Suffolk County,40.839502,-72.827134,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36002,36001,2017-2018,21,0.0,1,21
3600126,NEW YORK STATE DEPARTMENT OF CORRECTIONS,36,1220 WASHINGTON AVE BLDG  2,ALBANY,NY,12226,36,36001,Albany County,42.680684,-73.81136000000001,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36109,36044,2017-2018,13,0.0,1,13
3600127,NEW YORK STATE OFFICE MENTAL HEALTH (OMH),36,44 HOLLAND AVE,ALBANY,NY,12208,36,36001,Albany County,42.64786,-73.774181,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36109,36044,2017-2018,11,69.5,5,"11, 12, 13, 21, 41"
3600128,KIPP TECH VALLEY CHARTER SCHOOL,36,321 NORTHERN BLVD,ALBANY,NY,12201,36,36001,Albany County,42.669695,-73.755746,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36108,36044,2017-2018,13,0.0,1,13
3600131,NEW YORK STATE OFFICE OF CHILDREN AND FAMILY SERVICES (OCFS),36,CAPITAL VIEW OFFICE PARK,RENSSELAER,NY,12144,36,36083,Rensselaer County,42.6393,-73.7435,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36108,36044,2017-2018,41,22.22,4,"21, 41, 42, 43"
3600132,ORACLE CHARTER SCHOOL,36,888 DELAWARE AVE,BUFFALO,NY,14209,36,36029,Erie County,42.908115,-78.872113,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3626,36149,36063,2017-2018,11,0.0,1,11
3600133,NEW YORK STATE SCHOOL FOR THE BLIND,36,2A RICHMOND AVE,BATAVIA,NY,14020,36,36037,Genesee County,43.00661,-78.18539,12860,"Batavia, NY",2,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3627,36139,36061,2017-2018,32,0.0,1,32
3600134,URBAN CHOICE CHARTER SCHOOL,36,545 HUMBOLDT ST,ROCHESTER,NY,14610,36,36055,Monroe County,43.153,-77.554085,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36136,36055,2017-2018,12,0.0,1,12
3600135,NYC SPECIAL SCHOOLS - DISTRICT 75,36,400 FIRST AVE,NEW YORK,NY,10010,36,36061,New York County,40.73697,-73.978251,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36027,2017-2018,11,1.82,2,"11, 21"
3600136,GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK,36,442 E HOUSTON ST-RM 312,NEW YORK,NY,10002,36,36061,New York County,40.719714,-73.977508,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36074,36026,2017-2018,11,0.0,1,11
3600137,MANHATTAN CHARTER SCHOOL,36,100 ATTORNEY ST,NEW YORK,NY,10002,36,36061,New York County,40.718333,-73.984033,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36065,36026,2017-2018,11,0.0,1,11
3600138,HARLEM LINK CHARTER SCHOOL,36,20 W 112TH ST-RM 357,NEW YORK,NY,10026,36,36061,New York County,40.798378,-73.949433,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36030,2017-2018,11,0.0,1,11
3600139,FUTURE LEADERS INSTITUTE CHARTER SCHOOL,36,134 W 122ND ST,NEW YORK,NY,10027,36,36061,New York County,40.806138,-73.94856800000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36030,2017-2018,11,0.0,1,11
3600140,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,36,35 E 125TH ST,NEW YORK,NY,10035,36,36061,New York County,40.80597,-73.94076100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36030,2017-2018,11,0.0,1,11
3600141,HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL,36,2351 1ST AVE-4TH FL,NEW YORK,NY,10035,36,36061,New York County,40.799172,-73.933593,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36030,2017-2018,11,0.0,1,11
3600142,NEW YORK CENTER FOR AUTISM CHARTER SCHOOL,36,433 E 100TH ST,NEW YORK,NY,10029,36,36061,New York County,40.785627,-73.941007,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36029,2017-2018,11,0.0,1,11
3600143,KIPP INFINITY CHARTER SCHOOL,36,625 W 133 ST-RM 308D,NEW YORK,NY,10027,36,36061,New York County,40.819609,-73.95729,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36031,2017-2018,11,0.0,1,11
3600144,SOUTH BRONX CHARTER SCHOOL,36,164 BRUCKNER BLVD,BRONX,NY,10454,36,36005,Bronx County,40.802884,-73.917771,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2017-2018,11,0.0,1,11
3600145,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,36,157 WILSON ST-4TH FL,BROOKLYN,NY,11211,36,36047,Kings County,40.705968,-73.961927,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36050,36026,2017-2018,11,0.0,1,11
3600146,HELLENIC CLASSICAL CHARTER SCHOOL,36,646 5TH AVE,BROOKLYN,NY,11215,36,36047,Kings County,40.662747,-73.99236400000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36051,36020,2017-2018,11,0.0,1,11
3600147,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,36,1485 PACIFIC ST,BROOKLYN,NY,11213,36,36047,Kings County,40.677468000000005,-73.942015,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2017-2018,11,0.0,1,11
3600148,KIPP ALWAYS MENTALLY PREPARED CHARTER SCHOOL,36,1224 PARK PL-4TH FL,BROOKLYN,NY,11213,36,36047,Kings County,40.6724,-73.9372,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36056,36025,2017-2018,11,0.0,1,11
3600149,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,36,557 PENNSYLVANIA AVE,BROOKLYN,NY,11207,36,36047,Kings County,40.663773,-73.89328,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36060,36019,2017-2018,11,0.0,1,11
3600150,UFT CHARTER SCHOOL,36,800 VAN SICLEN,BROOKLYN,NY,11207,36,36047,Kings County,40.660087,-73.885767,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36060,36019,2017-2018,11,0.0,1,11
3600151,NEW YORK CITY GEOGRAPHIC DISTRICT #20,36,415 89TH ST,BROOKLYN,NY,11209,36,36047,Kings County,40.62025,-74.028521,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36046,36022,2017-2018,11,0.0,1,11
3600152,NEW YORK CITY GEOGRAPHIC DISTRICT #21,36,501 WEST AVE,BROOKLYN,NY,11224,36,36047,Kings County,40.582382,-73.972509,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36046,36023,2017-2018,11,0.0,1,11
3600153,NEW YORK CITY GEOGRAPHIC DISTRICT #22,36,5613-19 FLATLANDS AVE,BROOKLYN,NY,11234,36,36047,Kings County,40.630373,-73.921764,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36059,36021,2017-2018,11,1.23,2,"11, 41"
3600154,NEW YORK STATE SCHOOL FOR THE DEAF,36,401 TURIN ST,ROME,NY,13440,36,36065,Oneida County,43.22409,-75.45700500000001,46540,"Utica-Rome, NY",1,N,N,N,N,3622,36119,36047,2017-2018,31,0.0,1,31
3600155,CHARTER SCHOOL OF EDUCATIONAL EXCELLENCE,36,260 WARBURTON AVE,YONKERS,NY,10701,36,36119,Westchester County,40.944175,-73.896755,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3616,36089,36035,2017-2018,21,0.0,1,21
3600157,EXPLORE CHARTER SCHOOL,36,655 PARKSIDE AVE,BROOKLYN,NY,11226,36,36047,Kings County,40.656367,-73.951583,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36043,36020,2017-2018,11,0.0,1,11
3600158,DEMOCRACY PREPARATORY CHARTER SCHOOL,36,222 W 134TH ST,NEW YORK,NY,10030,36,36061,New York County,40.81511,-73.94586600000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36030,2017-2018,11,0.0,1,11
3600159,COMMUNITY ROOTS CHARTER SCHOOL,36,51 ST EDWARDS ST-3RD FL,BROOKLYN,NY,11205,36,36047,Kings County,40.695165,-73.97788200000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36057,36025,2017-2018,11,0.0,1,11
3600160,ELMWOOD VILLAGE CHARTER SCHOOL  - DAYS PARK,36,40 DAYS PARK,BUFFALO,NY,14201,36,36029,Erie County,42.89878,-78.88202100000001,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3626,36149,36063,2017-2018,11,0.0,1,11
3600161,SOUTH BRONX CLASSICAL CHARTER SCHOOL,36,977 FOX ST,BRONX,NY,10459,36,36005,Bronx County,40.822112,-73.89439300000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36085,36032,2017-2018,11,0.0,1,11
3600162,ALBANY COMMUNITY CHARTER SCHOOL,36,65 KRANK ST,ALBANY,NY,12202,36,36001,Albany County,42.637080000000005,-73.76579100000001,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36108,36044,2017-2018,13,0.0,1,13
3600163,INTERNATIONAL LEADERSHIP CHARTER SCHOOL,36,3030 RIVERDALE AVE,BRONX,NY,10463,36,36005,Bronx County,40.881003,-73.909273,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3616,36081,36034,2017-2018,11,0.0,1,11
3600164,NIAGARA CHARTER SCHOOL,36,2077 LOCKPORT RD,NIAGARA FALLS,NY,14304,36,36063,Niagara County,43.122992,-78.93861100000001,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3627,36145,36062,2017-2018,21,0.0,1,21
3600165,HYDE LEADERSHIP CHARTER SCHOOL,36,730 BRYANT AVE,BRONX,NY,10474,36,36005,Bronx County,40.815803,-73.885306,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36032,2017-2018,11,0.0,1,11
3600166,ACHIEVEMENT FIRST-BUSHWICK CHARTER SCHOOL,36,1300 GREENE AVE,BROOKLYN,NY,11237,36,36047,Kings County,40.697753,-73.91921500000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2017-2018,11,0.0,1,11
3600167,NEW HEIGHTS ACADEMY CHARTER SCHOOL,36,1818 AMSTERDAM AVE,NEW YORK,NY,10031,36,36061,New York County,40.828824,-73.945368,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36071,36030,2017-2018,11,0.0,1,11
3600169,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 1,36,34 W 118TH ST-2ND FL,NEW YORK,NY,10026,36,36061,New York County,40.8023,-73.946918,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36030,2017-2018,11,0.0,1,11
3600170,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL,36,510 WAVERLY AVE,BROOKLYN,NY,11238,36,36047,Kings County,40.682476,-73.96600600000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36057,36025,2017-2018,11,0.0,1,11
3600172,LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL,36,141 MACON ST-1ST FL,BROOKLYN,NY,11216,36,36047,Kings County,40.681992,-73.945229,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2017-2018,11,0.0,1,11
3600173,TRUE NORTH ROCHESTER PREPARATORY CHARTER SCHOOL,36,630 BROOKS AVE,ROCHESTER,NY,14619,36,36055,Monroe County,43.131350000000005,-77.65267800000001,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36137,36061,2017-2018,12,0.0,1,12
3600943,ICAHN CHARTER SCHOOL 2,36,1640 BRONXDALE AVE,BRONX,NY,10462,36,36005,Bronx County,40.844959,-73.85803,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3614,36080,36034,2017-2018,11,0.0,1,11
3600944,KINGS COLLEGIATE CHARTER SCHOOL,36,1485 PACIFIC ST-FL 2,BROOKLYN,NY,11212,36,36061,New York County,40.733299,-73.990849,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36066,36028,2017-2018,11,0.0,1,11
3600945,GREEN TECH HIGH CHARTER SCHOOL,36,99 SLINGERLAND ST,ALBANY,NY,12202,36,36001,Albany County,42.64271,-73.77045100000001,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36108,36044,2017-2018,13,0.0,1,13
3600946,HENRY JOHNSON CHARTER SCHOOL,36,30 WATERVLIET AVE,ALBANY,NY,12206,36,36001,Albany County,42.675876,-73.783331,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36108,36044,2017-2018,13,0.0,1,13
3600947,NYS OFFICE FOR PEOPLE WITH DEVELOPMENTAL DISABILITIES,36,44 HOLLAND AVE,ALBANY,NY,12229,36,36001,Albany County,42.647719,-73.774175,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36109,36044,2017-2018,41,16.67,2,"22, 41"
3600948,NORTHSIDE CHARTER HIGH SCHOOL,36,424 LEONARD ST-4TH FL,BROOKLYN,NY,11222,36,36047,Kings County,40.719728,-73.94835400000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36050,36026,2017-2018,11,0.0,1,11
3600949,PAVE ACADEMY CHARTER SCHOOL,36,732 HENRY ST,BROOKLYN,NY,11231,36,36047,Kings County,40.67596,-74.003901,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36051,36025,2017-2018,11,0.0,1,11
3600950,ROCHESTER ACADEMY CHARTER SCHOOL,36,841 GENESEE ST,ROCHESTER,NY,14611,36,36055,Monroe County,43.13337,-77.636651,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36137,36061,2017-2018,12,0.0,1,12
3600952,THE EQUITY PROJECT CHARTER SCHOOL,36,549 AUDUBON AVE-TRAILER 30,NEW YORK,NY,10040,36,36061,New York County,40.856678,-73.926411,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36072,36031,2017-2018,11,0.0,1,11
3600953,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 4,36,240 W 113TH ST-3RD FL,NEW YORK,NY,10026,36,36061,New York County,40.80176,-73.955596,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36030,2017-2018,11,0.0,1,11
3600954,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 2,36,144 E 128TH ST-3RD FL,NEW YORK,NY,10035,36,36061,New York County,40.80586,-73.935271,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36030,2017-2018,11,0.0,1,11
3600955,ICAHN CHARTER SCHOOL 3,36,1500 PELHAM PKWY S,BRONX,NY,10461,36,36005,Bronx County,40.856754,-73.842916,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3614,36080,36034,2017-2018,11,0.0,1,11
3600956,BRONX ACADEMY OF PROMISE CHARTER SCHOOL,36,1349 INWOOD AVE,BRONX,NY,10452,36,36005,Bronx County,40.83955,-73.91972100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2017-2018,11,0.0,1,11
3600957,VOICE CHARTER SCHOOL OF NEW YORK,36,36-24 12TH ST,LONG ISLAND CITY,NY,11106,36,36081,Queens County,40.760256,-73.939747,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36037,36012,2017-2018,11,0.0,1,11
3600958,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,36,222 W 134TH ST-RM 111,NEW YORK,NY,10030,36,36061,New York County,40.81511,-73.94586600000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36030,2017-2018,11,0.0,1,11
3600959,NYC CHARTER HS - AECI,36,838 BROOK AVE,BRONX,NY,10454,36,36005,Bronx County,40.821884,-73.9106,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36032,2017-2018,11,0.0,1,11
3600960,MOTT HAVEN ACADEMY CHARTER SCHOOL,36,170 BROWN PL,BRONX,NY,10454,36,36005,Bronx County,40.80638,-73.921031,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2017-2018,11,0.0,1,11
3600961,LA CIMA CHARTER SCHOOL,36,800 GATES AVE,BROOKLYN,NY,11221,36,36047,Kings County,40.688102,-73.93238000000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2017-2018,11,0.0,1,11
3600962,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 3,36,141 E 111TH ST-3RD FL,NEW YORK,NY,10029,36,36061,New York County,40.79587,-73.94458,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36029,2017-2018,11,0.0,1,11
3600963,UNIVERSITY PREP CHARTER HIGH SCHOOL,36,600 ST ANN'S AVE,BRONX,NY,10455,36,36005,Bronx County,40.814824,-73.91208900000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36032,2017-2018,11,0.0,1,11
3600964,DREAM CHARTER SCHOOL,36,1991 2ND AVE,NEW YORK,NY,10029,36,36061,New York County,40.789077,-73.944376,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36029,2017-2018,11,0.0,1,11
3600965,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,36,800 GATES AVE-4TH FL,BROOKLYN,NY,11221,36,36047,Kings County,40.688102,-73.93238000000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2017-2018,11,0.0,1,11
3600966,BROOKLYN ASCEND CHARTER SCHOOL,36,205 ROCKAWAY PKWY-2ND FL,BROOKLYN,NY,11212,36,36047,Kings County,40.66217,-73.921051,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36055,36020,2017-2018,11,0.0,1,11
3600967,BGLIG-SHIRLEY RODRIGUEZ-REMENESKI CS,36,750 CONCOURSE VILLAGE W-LOWER LEVEL,BRONX,NY,10451,36,36005,Bronx County,40.82296,-73.922531,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36029,2017-2018,11,0.0,1,11
3600968,BRONX COMMUNITY CHARTER SCHOOL,36,3170 WEBSTER AVE,BRONX,NY,10467,36,36005,Bronx County,40.872746,-73.87479,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36080,36036,2017-2018,11,0.0,1,11
3600969,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,36,2021 BERGEN ST-RM 149,BROOKLYN,NY,11233,36,36047,Kings County,40.674482000000005,-73.913259,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36055,36019,2017-2018,11,0.0,1,11
3600970,ALOMA D JOHNSON CHARTER SCHOOL,36,15 JEWETT PKWY,BUFFALO,NY,14214,36,36029,Erie County,42.935316,-78.844074,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3626,36141,36060,2017-2018,11,0.0,1,11
3600984,BROWNSVILLE COLLEGIATE  CHARTER SCHOOL,36,364 SACKMAN ST-4TH FL,BROOKLYN,NY,11212,36,36047,Kings County,40.668661,-73.904944,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36055,36020,2017-2018,11,0.0,1,11
3600986,GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX,36,681 KELLY ST-RM 205,BRONX,NY,10455,36,36005,Bronx County,40.815787,-73.90165,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36032,2017-2018,11,0.0,1,11
3600987,GROWING UP GREEN CHARTER SCHOOL,36,39-27 28TH ST,LONG ISLAND CITY,NY,11101,36,36081,Queens County,40.753052,-73.935773,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36030,36012,2017-2018,11,0.0,1,11
