LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,LOC_OTHER,LOC_COUNT,LOC_SCH
621270,Le Grand Union High,6,12961 E. Le Grand Rd.,Le Grand,CA,95333,6,6047,Merced County,37.227636,-120.253741,32900,"Merced, CA",1,382,"Modesto-Merced, CA",N,N,616,06021,06012,2017-2018,42,0.0,1,42
621330,Lemon Grove,6,8025 Lincoln St.,Lemon Grove,CA,91945,6,6073,San Diego County,32.738069,-117.026169,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,653,06079,06038,2017-2018,21,0.0,1,21
621360,Lemoore Union Elementary,6,1200 W. Cinnamon Dr.,Lemoore,CA,93245,6,6031,Kings County,36.30717,-119.799881,25260,"Hanford-Corcoran, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,621,06032,06014,2017-2018,23,6.1,2,"23, 41"
621400,Lemoore Union High,6,5 Powell Ave.,Lemoore,CA,93245,6,6031,Kings County,36.2984,-119.7797,25260,"Hanford-Corcoran, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,621,06032,06014,2017-2018,23,11.8,2,"23, 41"
621420,Lennox,6,10319 S. Firmona Ave.,Lennox,CA,90304,6,6037,Los Angeles County,33.942805,-118.357354,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,643,06062,06035,2017-2018,21,0.0,1,21
621450,Richland Union Elementary,6,300 N. Valley,Shafter,CA,93263,6,6029,Kern County,35.503883,-119.282478,12540,"Bakersfield, CA",1,N,N,N,N,621,06032,06014,2017-2018,31,21.5,2,"31, 41"
621480,Lewiston Elementary,6,685 Lewiston Rd.,Lewiston,CA,96052,6,6105,Trinity County,40.699871,-122.813015,N,N,0,N,N,N,N,602,06002,06002,2017-2018,42,0.0,1,42
621540,Liberty Elementary,6,170 Liberty Sch Rd.,Petaluma,CA,94952,6,6097,Sonoma County,38.278741,-122.706194,42220,"Santa Rosa, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,602,06010,06002,2017-2018,22,55.11,3,"12, 22, 23"
621570,Liberty Elementary,6,1771 E. Pacific Ave.,Tulare,CA,93274,6,6107,Tulare County,36.246934,-119.321115,47300,"Visalia-Porterville, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,622,06026,06016,2017-2018,41,0.0,1,41
621600,Liberty Union High,6,20 Oak St.,Brentwood,CA,94513,6,6013,Contra Costa County,37.934623,-121.690404,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,609,06011,06007,2017-2018,21,0.0,1,21
621660,Lincoln Elementary,6,1300 Hicks Valley Rd.,Petaluma,CA,94952,6,6041,Marin County,38.151900000000005,-122.710721,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,602,06010,06002,2017-2018,42,0.0,1,42
621690,Lincoln Unified,6,2010 W. Swain Rd.,Stockton,CA,95207,6,6077,San Joaquin County,37.99989,-121.334871,44700,"Stockton-Lodi, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,609,06013,06005,2017-2018,11,22.65,2,"11, 21"
621810,Linden Unified,6,18527 E. Main St.,Linden,CA,95236,6,6077,San Joaquin County,38.020449,-121.088786,44700,"Stockton-Lodi, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,609,06012,06005,2017-2018,41,0.0,1,41
621870,Lindsay Unified,6,371 E. Hermosa St.,Lindsay,CA,93247,6,6107,Tulare County,36.2062,-119.088,47300,"Visalia-Porterville, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,622,06026,06014,2017-2018,31,0.0,1,31
621900,Linns Valley-Poso Flat Union,6,158 White River Rd.,Glennville,CA,93226,6,6029,Kern County,35.730039,-118.703661,12540,"Bakersfield, CA",1,N,N,N,N,623,06026,06016,2017-2018,42,0.0,1,42
621930,Little Lake City Elementary,6,10515 S. Pioneer Blvd.,Santa Fe Springs,CA,90670,6,6037,Los Angeles County,33.938574,-118.082337,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,638,06057,06032,2017-2018,21,0.0,1,21
621960,Little Shasta Elementary,6,8409 Lower Little Shasta Rd.,Montague,CA,96064,6,6093,Siskiyou County,41.711960000000005,-122.388271,N,N,0,N,N,N,N,601,06001,06001,2017-2018,43,0.0,1,43
621990,Live Oak Elementary,6,984 Bostwick Ln. Ste. 1,Santa Cruz,CA,95062,6,6087,Santa Cruz County,36.98396,-121.985471,42100,"Santa Cruz-Watsonville, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,620,06029,06017,2017-2018,22,0.0,1,22
622050,Live Oak Unified,6,2201 Pennington Rd.,Live Oak,CA,95953,6,6101,Sutter County,39.27765,-121.655251,49700,"Yuba City, CA",1,472,"Sacramento-Roseville, CA",N,N,603,06003,06004,2017-2018,31,6.27,2,"31, 41"
622110,Livermore Valley Joint Unified,6,685 E. Jack London Blvd.,Livermore,CA,94551,6,6001,Alameda County,37.689,-121.7918,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,615,06016,06007,2017-2018,23,0.0,1,23
622170,Livingston Union,6,922 B St.,Livingston,CA,95334,6,6047,Merced County,37.385677,-120.728611,32900,"Merced, CA",1,382,"Modesto-Merced, CA",N,N,616,06021,06012,2017-2018,23,0.0,1,23
622230,Lodi Unified,6,1305 E. Vine St.,Lodi,CA,95240,6,6077,San Joaquin County,38.123943,-121.248537,44700,"Stockton-Lodi, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,609,06009,06005,2017-2018,11,53.48,5,"11, 13, 21, 23, 41"
622320,Loleta Union Elementary,6,700 Loleta Dr.,Loleta,CA,95551,6,6023,Humboldt County,40.643386,-124.218724,21700,"Eureka-Arcata-Fortuna, CA",2,N,N,N,N,602,06002,06002,2017-2018,42,0.0,1,42
622350,Loma Prieta Joint Union Elementary,6,23800 Summit Rd.,Los Gatos,CA,95033,6,6087,Santa Cruz County,37.12564,-121.944036,42100,"Santa Cruz-Watsonville, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06029,06017,2017-2018,41,0.0,1,41
622380,Las Lomitas Elementary,6,1011 Altschul Ave.,Menlo Park,CA,94025,6,6081,San Mateo County,37.429,-122.2011,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06024,06013,2017-2018,21,0.0,1,21
622410,Lompoc Unified,6,1301 N. A St.,Lompoc,CA,93436,6,6083,Santa Barbara County,34.65872,-120.450221,42200,"Santa Maria-Santa Barbara, CA",1,N,N,N,N,624,06035,06019,2017-2018,23,28.74,3,"23, 31, 41"
622440,Lone Pine Unified,6,301 S. Hay St.,Lone Pine,CA,93545,6,6027,Inyo County,36.60279,-118.060556,N,N,0,N,N,N,N,608,06026,06008,2017-2018,43,0.0,1,43
622500,Long Beach Unified,6,1515 Hughes Way,Long Beach,CA,90810,6,6037,Los Angeles County,33.8287,-118.2135,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,647,06070,06035,2017-2018,11,13.32,4,"11, 13, 21, 32"
622560,Loomis Union Elementary,6,3290 Humphrey Rd.,Loomis,CA,95650,6,6061,Placer County,38.83066,-121.201671,40900,"Sacramento--Roseville--Arden-Arcade, CA",1,472,"Sacramento-Roseville, CA",N,N,604,06006,06001,2017-2018,21,64.34,3,"12, 21, 41"
622590,Los Alamitos Unified,6,10293 Bloomfield St.,Los Alamitos,CA,90720,6,6059,Orange County,33.81604,-118.063703,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,647,06072,06034,2017-2018,21,0.0,1,21
622650,Los Altos Elementary,6,201 Covington Rd.,Los Altos,CA,94024,6,6085,Santa Clara County,37.37165,-122.106591,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06024,06013,2017-2018,21,11.25,2,"13, 21"
622710,Los Angeles Unified,6,333 S. Beaudry Ave.,Los Angeles,CA,90017,6,6037,Los Angeles County,34.05628,-118.25724,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,634,06053,06024,2017-2018,11,21.18,4,"11, 13, 21, 41"
622740,Los Banos Unified,6,1717 S. 11th St.,Los Banos,CA,93635,6,6047,Merced County,37.052647,-120.839988,32900,"Merced, CA",1,382,"Modesto-Merced, CA",N,N,616,06021,06012,2017-2018,32,7.41,2,"32, 42"
622800,Los Gatos-Saratoga Joint Union High,6,17421 Farley Rd. W.,Los Gatos,CA,95030,6,6085,Santa Clara County,37.24046,-121.974921,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06028,06015,2017-2018,21,0.0,1,21
622830,Los Gatos Union Elementary,6,17010 Roberts Rd.,Los Gatos,CA,95032,6,6085,Santa Clara County,37.234539,-121.967293,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06028,06015,2017-2018,21,0.0,1,21
622860,Los Molinos Unified,6,7851 Highway 99-E,Los Molinos,CA,96055,6,6103,Tehama County,40.024362,-122.100359,39780,"Red Bluff, CA",2,454,"Redding-Red Bluff, CA",N,N,601,06003,06004,2017-2018,41,47.39,3,"32, 41, 42"
622890,Los Nietos,6,8324 S. W.man Ave.,Whittier,CA,90606,6,6037,Los Angeles County,33.966614,-118.066536,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,638,06057,06032,2017-2018,21,0.0,1,21
622920,Los Olivos Elementary,6,2540 Alamo Pintado Ave.,Los Olivos,CA,93441,6,6083,Santa Barbara County,34.664309,-120.110563,42200,"Santa Maria-Santa Barbara, CA",1,N,N,N,N,624,06037,06019,2017-2018,32,0.0,1,32
622950,Lost Hills Union Elementary,6,20951 Pavilion Way,Lost Hills,CA,93249,6,6029,Kern County,35.61527,-119.702911,12540,"Bakersfield, CA",1,N,N,N,N,621,06032,06014,2017-2018,42,0.0,1,42
623010,Lowell Joint,6,11019 Valley Home Ave.,Whittier,CA,90603,6,6037,Los Angeles County,33.932909,-117.976866,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,638,06057,06032,2017-2018,21,0.0,1,21
623040,Lucerne Elementary,6,3351 Country Club Dr.,Lucerne,CA,95458,6,6033,Lake County,39.083968,-122.789749,17340,"Clearlake, CA",2,N,N,N,N,603,06004,06002,2017-2018,32,0.0,1,32
623080,Lucia Mar Unified,6,602 Orchard St.,Arroyo Grande,CA,93420,6,6079,San Luis Obispo County,35.115327,-120.576286,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",1,N,N,N,N,624,06035,06017,2017-2018,13,62.4,4,"13, 23, 31, 41"
623130,Luther Burbank,6,4 Wabash Ave.,San Jose,CA,95128,6,6085,Santa Clara County,37.324389,-121.926345,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06028,06015,2017-2018,21,0.0,1,21
623160,Lynwood Unified,6,11321 Bullis Rd.,Lynwood,CA,90262,6,6037,Los Angeles County,33.926225,-118.200464,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,644,06063,06033,2017-2018,21,0.0,1,21
623340,Madera Unified,6,1902 Howard Rd.,Madera,CA,93637,6,6039,Madera County,36.9525,-120.083,31460,"Madera, CA",1,260,"Fresno-Madera, CA",N,N,616,06005,06012,2017-2018,13,35.62,4,"13, 23, 41, 42"
623430,Magnolia Elementary,6,2705 W. Orange Ave.,Anaheim,CA,92804,6,6059,Orange County,33.825401,-117.980172,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,646,06065,06029,2017-2018,11,22.17,2,"11, 21"
623460,Magnolia Union Elementary,6,4502 Casey Rd.,Brawley,CA,92227,6,6025,Imperial County,32.982365,-115.422977,20940,"El Centro, CA",1,N,N,N,N,651,06056,06040,2017-2018,42,0.0,1,42
623530,Mammoth Unified,6,461 Sierra Park Rd.,Mammoth Lakes,CA,93546,6,6051,Mono County,37.638527,-118.962754,N,N,0,N,N,N,N,608,06005,06008,2017-2018,33,0.0,1,33
623550,Manchester Union Elementary,6,19550 S. Highway 1,Manchester,CA,95459,6,6045,Mendocino County,38.96804,-123.687561,46380,"Ukiah, CA",2,N,N,N,N,602,06002,06002,2017-2018,43,0.0,1,43
623610,Manteca Unified,6,2271 W. Louise Ave.,Manteca,CA,95337,6,6077,San Joaquin County,37.812491,-121.256815,44700,"Stockton-Lodi, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,610,06012,06005,2017-2018,23,42.28,4,"11, 21, 23, 41"
623700,Manzanita Elementary,6,627 E. Evans-Reimer Rd.,Gridley,CA,95948,6,6007,Butte County,39.334787,-121.658793,17020,"Chico, CA",1,N,N,N,N,601,06003,06004,2017-2018,41,0.0,1,41
623730,Maple Creek Elementary,6,15933 Maple Creek Rd.,Korbel,CA,95550,6,6023,Humboldt County,40.76037,-123.870381,21700,"Eureka-Arcata-Fortuna, CA",2,N,N,N,N,602,06002,06002,2017-2018,43,0.0,1,43
623760,Maple Elementary,6,29161 Fresno Ave.,Shafter,CA,93263,6,6029,Kern County,35.513343,-119.334381,12540,"Bakersfield, CA",1,N,N,N,N,621,06032,06014,2017-2018,41,0.0,1,41
623800,Marcum-Illinois Union Elementary,6,2452 El Centro Blvd.,East Nicolaus,CA,95659,6,6101,Sutter County,38.8111,-121.543,49700,"Yuba City, CA",1,472,"Sacramento-Roseville, CA",N,N,603,06003,06004,2017-2018,42,0.0,1,42
623820,Maricopa Unified,6,955 Stanislaus St.,Maricopa,CA,93252,6,6029,Kern County,35.05407,-119.40381,12540,"Bakersfield, CA",1,N,N,N,N,623,06034,06016,2017-2018,42,30.47,3,"22, 42, 43"
623940,Mariposa County Unified,6,5082 Old Highway N.,Mariposa,CA,95338,6,6043,Mariposa County,37.490271,-119.964667,N,N,0,N,N,N,N,604,06005,06008,2017-2018,43,16.88,2,"42, 43"
623970,Mark Twain Union Elementary,6,981 Tuolumne Ave.,Angels Camp,CA,95222,6,6009,Calaveras County,38.07295,-120.550235,N,N,0,N,N,N,N,604,06005,06008,2017-2018,32,33.62,2,"32, 42"
624000,Mark West Union Elementary,6,305 Mark W. Springs Rd.,Santa Rosa,CA,95404,6,6097,Sonoma County,38.50123,-122.742111,42220,"Santa Rosa, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,602,06002,06002,2017-2018,21,0.0,1,21
624030,Martinez Unified,6,921 Susana St.,Martinez,CA,94553,6,6013,Contra Costa County,38.01476,-122.131411,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,605,06014,06003,2017-2018,21,0.0,1,21
624090,Marysville Joint Unified,6,1919 B St.,Marysville,CA,95901,6,6115,Yuba County,39.15849,-121.586051,49700,"Yuba City, CA",1,472,"Sacramento-Roseville, CA",N,N,603,06003,06004,2017-2018,22,12.83,4,"22, 41, 42, 43"
624150,Maxwell Unified,6,515 Oak St.,Maxwell,CA,95955,6,6011,Colusa County,39.280331,-122.192099,N,N,0,N,N,N,N,603,06003,06004,2017-2018,42,0.0,1,42
624180,McCabe Union Elementary,6,701 W. McCabe Rd.,El Centro,CA,92243,6,6025,Imperial County,32.751795,-115.595396,20940,"El Centro, CA",1,N,N,N,N,651,06056,06040,2017-2018,41,0.0,1,41
624210,McCloud Union Elementary,6,332 Hamilton Way,McCloud,CA,96057,6,6093,Siskiyou County,41.254351,-122.131013,N,N,0,N,N,N,N,601,06001,06001,2017-2018,42,0.0,1,42
624230,McFarland Unified,6,601 Second St.,McFarland,CA,93250,6,6029,Kern County,35.6809,-119.2293,12540,"Bakersfield, CA",1,N,N,N,N,621,06032,06014,2017-2018,31,0.0,1,31
624300,McKinleyville Union Elementary,6,2275 Central Ave.,McKinleyville,CA,95519,6,6023,Humboldt County,40.94635,-124.098891,21700,"Eureka-Arcata-Fortuna, CA",2,N,N,N,N,602,06002,06002,2017-2018,33,0.0,1,33
624330,McKittrick Elementary,6,23250 Second St.,McKittrick,CA,93251,6,6029,Kern County,35.308332,-119.620527,12540,"Bakersfield, CA",1,N,N,N,N,623,06034,06016,2017-2018,42,0.0,1,42
624360,McSwain Union Elementary,6,926 Scott Rd.,Merced,CA,95341,6,6047,Merced County,37.301661,-120.568222,32900,"Merced, CA",1,382,"Modesto-Merced, CA",N,N,616,06021,06012,2017-2018,41,0.0,1,41
624390,Meadows Union Elementary,6,2059 Bowker Rd.,El Centro,CA,92243,6,6025,Imperial County,32.800138000000004,-115.474133,20940,"El Centro, CA",1,N,N,N,N,651,06056,06040,2017-2018,22,0.0,1,22
624480,Mendocino Unified,6,44141 Little Lake Rd.,Mendocino,CA,95460,6,6045,Mendocino County,39.3123,-123.783,46380,"Ukiah, CA",2,N,N,N,N,602,06002,06002,2017-2018,42,4.32,2,"42, 43"
624500,Milpitas Unified,6,1331 E. Calaveras Blvd.,Milpitas,CA,95035,6,6085,Santa Clara County,37.438488,-121.883201,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,617,06025,06010,2017-2018,13,0.0,1,13
624540,Menifee Union Elementary,6,29775 Haun Rd.,Menifee,CA,92586,6,6065,Riverside County,33.687952,-117.17588,40140,"Riverside-San Bernardino-Ontario, CA",1,348,"Los Angeles-Long Beach, CA",N,N,642,06067,06023,2017-2018,21,15.15,2,"21, 41"
624570,Menlo Park City Elementary,6,181 Encinal Ave.,Atherton,CA,94027,6,6081,San Mateo County,37.46406,-122.186268,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06024,06013,2017-2018,21,0.0,1,21
624600,Merced City Elementary,6,444 W. 23rd St.,Merced,CA,95340,6,6047,Merced County,37.307055,-120.479487,32900,"Merced, CA",1,382,"Modesto-Merced, CA",N,N,616,06021,06012,2017-2018,13,11.0,2,"13, 22"
624630,Merced River Union Elementary,6,4402 W. Oakdale Rd.,Winton,CA,95388,6,6047,Merced County,37.439112,-120.564744,32900,"Merced, CA",1,382,"Modesto-Merced, CA",N,N,616,06021,06012,2017-2018,41,0.0,1,41
624660,Merced Union High,6,3430 A St.,Atwater,CA,95301,6,6047,Merced County,37.367243,-120.570058,32900,"Merced, CA",1,382,"Modesto-Merced, CA",N,N,616,06021,06012,2017-2018,13,46.45,3,"13, 22, 23"
624690,Meridian Elementary,6,15898 Central St.,Meridian,CA,95957,6,6101,Sutter County,39.141838,-121.909962,49700,"Yuba City, CA",1,472,"Sacramento-Roseville, CA",N,N,603,06003,06004,2017-2018,22,23.65,2,"22, 42"
624720,Mesa Union Elementary,6,3901 N. Mesa Sch Rd.,Somis,CA,93066,6,6111,Ventura County,34.262569,-119.09521,37100,"Oxnard-Thousand Oaks-Ventura, CA",1,348,"Los Angeles-Long Beach, CA",N,N,626,06037,06019,2017-2018,12,49.36,2,"12, 41"
624750,Middletown Unified,6,20932 Big Canyon Rd.,Middletown,CA,95461,6,6033,Lake County,38.75612,-122.615171,17340,"Clearlake, CA",2,N,N,N,N,605,06004,06002,2017-2018,42,24.53,2,"32, 42"
624780,Midway Elementary,6,259 F St.,Fellows,CA,93224,6,6029,Kern County,35.173715,-119.543206,12540,"Bakersfield, CA",1,N,N,N,N,623,06034,06016,2017-2018,42,0.0,1,42
624870,Mill Valley Elementary,6,411 Sycamore Ave.,Mill Valley,CA,94941,6,6041,Marin County,37.8967,-122.5297,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,602,06010,06002,2017-2018,21,0.0,1,21
624900,Millbrae Elementary,6,555 Richmond Dr.,Millbrae,CA,94030,6,6081,San Mateo County,37.59858,-122.404196,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,614,06022,06013,2017-2018,21,0.0,1,21
624930,Millville Elementary,6,8570 Brookdale Rd.,Millville,CA,96062,6,6089,Shasta County,40.551922000000005,-122.16861,39820,"Redding, CA",1,454,"Redding-Red Bluff, CA",N,N,601,06001,06001,2017-2018,42,0.0,1,42
625110,Mission Union Elementary,6,36825 Foothill Rd.,Soledad,CA,93960,6,6053,Monterey County,36.3906,-121.364511,41500,"Salinas, CA",1,N,N,N,N,620,06030,06017,2017-2018,42,0.0,1,42
625130,Modesto City Elementary,6,426 Locust St.,Modesto,CA,95351,6,6099,Stanislaus County,37.639700000000005,-121.0126,33700,"Modesto, CA",1,382,"Modesto-Merced, CA",N,N,610,06021,06005,2017-2018,12,3.8,2,"12, 21"
625150,Modesto City High,6,426 Locust St.,Modesto,CA,95351,6,6099,Stanislaus County,37.63918,-121.012561,33700,"Modesto, CA",1,382,"Modesto-Merced, CA",N,N,610,06021,06005,2017-2018,12,17.18,3,"12, 21, 41"
625190,Modoc Joint Unified,6,906 W. Fourth St.,Alturas,CA,96101,6,6049,Modoc County,41.487819,-120.555178,N,N,0,N,N,N,N,601,06001,06001,2017-2018,33,1.38,2,"33, 43"
625230,Mojave Unified,6,3500 Douglas Ave.,Mojave,CA,93501,6,6029,Kern County,35.0608,-118.1931,12540,"Bakersfield, CA",1,N,N,N,N,623,06036,06016,2017-2018,32,19.52,2,"32, 41"
625290,Monroe Elementary,6,11842 S. Chestnut Ave.,Fresno,CA,93725,6,6019,Fresno County,36.56456,-119.7368,23420,"Fresno, CA",1,260,"Fresno-Madera, CA",N,N,621,06031,06012,2017-2018,42,0.0,1,42
625320,Monrovia Unified,6,325 E. Hntngtn Dr.,Monrovia,CA,91016,6,6037,Los Angeles County,34.1406,-117.9954,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,632,06041,06025,2017-2018,21,0.0,1,21
625350,Monson-Sultana Joint Union Elementary,6,10643 Ave. 416,Dinuba,CA,93618,6,6107,Tulare County,36.544227,-119.335339,47300,"Visalia-Porterville, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,622,06026,06014,2017-2018,41,0.0,1,41
625380,Montague Elementary,6,430 E. Prather St.,Montague,CA,96064,6,6093,Siskiyou County,41.728002,-122.521663,N,N,0,N,N,N,N,601,06001,06001,2017-2018,42,0.0,1,42
625410,Monte Rio Union Elementary,6,20700 Foothill Dr.,Monte Rio,CA,95462,6,6097,Sonoma County,38.471372,-123.015039,42220,"Santa Rosa, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,602,06002,06002,2017-2018,31,0.0,1,31
625470,Montebello Unified,6,123 S. Montebello Blvd.,Montebello,CA,90640,6,6037,Los Angeles County,34.009111000000004,-118.108696,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,638,06058,06032,2017-2018,21,5.41,2,"13, 21"
625500,Montecito Union Elementary,6,385 San Ysidro Rd.,Santa Barbara,CA,93108,6,6083,Santa Barbara County,34.432885,-119.632522,42200,"Santa Maria-Santa Barbara, CA",1,N,N,N,N,624,06037,06019,2017-2018,22,0.0,1,22
625530,Monterey Peninsula Unified,6,700 Pacific St.,Monterey,CA,93940,6,6053,Monterey County,36.595405,-121.898479,41500,"Salinas, CA",1,N,N,N,N,620,06029,06017,2017-2018,22,9.79,2,"22, 41"
625650,Montgomery Elementary,6,18620 Fort Ross Rd.,Cazadero,CA,95421,6,6097,Sonoma County,38.539125,-123.091467,42220,"Santa Rosa, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,602,06002,06002,2017-2018,42,0.0,1,42
625690,Moorpark Unified,6,5297 Maureen Ln.,Moorpark,CA,93021,6,6111,Ventura County,34.2817,-118.8961,37100,"Oxnard-Thousand Oaks-Ventura, CA",1,348,"Los Angeles-Long Beach, CA",N,N,626,06044,06027,2017-2018,22,6.71,2,"22, 41"
625740,Moraga Elementary,6,1540 Sch St.,Moraga,CA,94556,6,6013,Contra Costa County,37.83468,-122.131517,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,611,06016,06007,2017-2018,21,0.0,1,21
625770,Moreland,6,4711 Campbell Ave.,San Jose,CA,95130,6,6085,Santa Clara County,37.2877,-121.9868,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06028,06015,2017-2018,11,0.0,1,11
625800,Moreno Valley Unified,6,25634 Alessandro Blvd.,Moreno Valley,CA,92553,6,6065,Riverside County,33.9174,-117.2152,40140,"Riverside-San Bernardino-Ontario, CA",1,348,"Los Angeles-Long Beach, CA",N,N,641,06061,06031,2017-2018,21,0.0,1,21
625830,Morgan Hill Unified,6,15600 Concord Cir.,Morgan Hill,CA,95037,6,6085,Santa Clara County,37.1118,-121.6349,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,619,06030,06017,2017-2018,23,20.93,3,"11, 23, 41"
625860,Morongo Unified,6,5715 Utah Trail,Twentynine Palms,CA,92277,6,6071,San Bernardino County,34.149928,-116.036044,40140,"Riverside-San Bernardino-Ontario, CA",1,348,"Los Angeles-Long Beach, CA",N,N,608,06042,06016,2017-2018,32,43.35,3,"32, 41, 42"
625980,Mother Lode Union Elementary,6,3783 Forni Rd.,Placerville,CA,95667,6,6017,El Dorado County,38.708490000000005,-120.829211,40900,"Sacramento--Roseville--Arden-Arcade, CA",1,472,"Sacramento-Roseville, CA",N,N,604,06005,06001,2017-2018,41,45.09,2,"31, 41"
626040,Mt. Shasta Union Elementary,6,595 E. Alma St.,Mount Shasta,CA,96067,6,6093,Siskiyou County,41.318666,-122.309487,N,N,0,N,N,N,N,601,06001,06001,2017-2018,33,0.0,1,33
626070,Mountain Elementary,6,3042 Old San Jose Rd.,Soquel,CA,95073,6,6087,Santa Cruz County,37.025829,-121.948927,42100,"Santa Cruz-Watsonville, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,620,06029,06017,2017-2018,22,0.0,1,22
626100,Mountain Empire Unified,6,3305 Buckman Springs Rd.,Pine Valley,CA,91962,6,6073,San Diego County,32.734062,-116.492698,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,651,06071,06040,2017-2018,42,55.58,5,"12, 21, 41, 42, 43"
626130,Mountain House Elementary,6,3950 Mountain House Rd.,Byron,CA,94514,6,6001,Alameda County,37.78724,-121.577821,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,615,06016,06007,2017-2018,41,0.0,1,41
626190,Mountain View Elementary,6,3320 Gilman Rd.,El Monte,CA,91732,6,6037,Los Angeles County,34.062462000000004,-118.009313,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,632,06048,06022,2017-2018,21,0.0,1,21
626220,Mountain View Elementary,6,2585 S. Archibald Ave.,Ontario,CA,91761,6,6071,San Bernardino County,34.0269,-117.5931,40140,"Riverside-San Bernardino-Ontario, CA",1,348,"Los Angeles-Long Beach, CA",N,N,635,06052,06020,2017-2018,12,0.0,1,12
626280,Mountain View Whisman,6,750 San Pierre Way Ste. A,Mountain View,CA,94043,6,6085,Santa Clara County,37.40468,-122.082861,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06024,06013,2017-2018,13,0.0,1,13
