State Postal Code,State FIPS Code,District ID,Name,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
TX,48,44150,Victoria Independent School District,"83,856","15,450","3,272"
TX,48,44160,Vidor Independent School District,"26,444","4,773",868
TX,48,44250,Vysehrad Independent School District,788,114,8
TX,48,44280,Waco Independent School District,"109,920","17,376","5,159"
TX,48,44310,Waelder Independent School District,"2,139",356,96
TX,48,44370,Walcott Independent School District,139,30,5
TX,48,44410,Wall Independent School District,"4,481","1,001",107
TX,48,44430,Waller Independent School District,"37,618","6,639","1,107"
TX,48,44490,Walnut Bend Independent School District,168,37,6
TX,48,44520,Walnut Springs Independent School District,"1,306",209,83
TX,48,44580,Warren Independent School District,"6,168",971,167
TX,48,44670,Waskom Independent School District,"4,420",813,130
TX,48,44710,Water Valley Independent School District,"1,986",330,58
TX,48,44730,Waxahachie Independent School District,"47,519","8,606","1,015"
TX,48,44800,Weatherford Independent School District,"54,201","9,253","1,118"
TX,48,44810,Webb Consolidated Independent School District,"1,452",318,142
TX,48,44820,Weimar Independent School District,"4,582",691,113
TX,48,44890,Wellington Independent School District,"2,939",609,151
TX,48,44910,Wellman-Union Consolidated Independent School District,638,126,37
TX,48,44940,Wells Independent School District,"1,913",379,105
TX,48,44960,Weslaco Independent School District,"75,318","17,272","6,609"
TX,48,45000,West Hardin County Consolidated Independent School District,"3,810",636,39
TX,48,45040,West Independent School District,"8,545","1,600",195
TX,48,45090,West Orange-Cove Consolidated Independent School District,"18,202","2,775",927
TX,48,45120,West Oso Independent School District,"9,777","1,972",533
TX,48,45150,West Rusk County Consolidated Independent School District,"5,638","1,089",221
TX,48,45180,West Sabine Independent School District,"2,619",514,132
TX,48,45210,Westbrook Independent School District,811,138,45
TX,48,45240,Westhoff Independent School District,478,60,20
TX,48,45330,Westphalia Independent School District,370,49,6
TX,48,43290,Westwood Independent School District,"14,767","1,741",257
TX,48,45380,Wharton Independent School District,"13,222","2,325",513
TX,48,45420,Wheeler Independent School District,"2,082",420,95
TX,48,45450,White Deer Independent School District,"1,611",271,15
TX,48,45480,White Oak Independent School District,"6,691","1,483",302
TX,48,45540,White Settlement Independent School District,"35,690","6,833",950
TX,48,45570,Whiteface Consolidated Independent School District,857,165,52
TX,48,45600,Whitehouse Independent School District,"27,121","5,505",773
TX,48,45630,Whitesboro Independent School District,"10,200","1,585",332
TX,48,45670,Whitewright Independent School District,"3,972",786,145
TX,48,45690,Whitharral Independent School District,476,98,18
TX,48,45720,Whitney Independent School District,"9,953","1,557",287
TX,48,45780,Wichita Falls Independent School District,"88,197","14,601","3,125"
TX,48,45840,Wildorado Independent School District,358,60,15
TX,48,45900,Willis Independent School District,"45,362","8,198","1,192"
TX,48,45950,Wills Point Independent School District,"14,782","2,610",526
TX,48,45990,Wilson Independent School District,881,168,62
TX,48,9,Wimberley Independent School District,"18,051","2,585",185
TX,48,46080,Windthorst Independent School District,"1,487",313,26
TX,48,46110,Winfield Independent School District,"1,019",174,59
TX,48,46170,Wink-Loving Independent School District,"1,201",263,56
TX,48,46200,Winnsboro Independent School District,"9,254","1,457",276
TX,48,46230,Winona Independent School District,"6,128","1,020",307
TX,48,46260,Winters Independent School District,"3,385",596,160
TX,48,46320,Woden Independent School District,"3,128",693,174
TX,48,46350,Wolfe City Independent School District,"3,325",581,102
TX,48,46380,Woodsboro Independent School District,"2,698",457,102
TX,48,46410,Woodson Independent School District,475,68,16
TX,48,46440,Woodville Independent School District,"11,065","1,304",403
TX,48,46470,Wortham Independent School District,"2,119",391,83
TX,48,46500,Wylie Independent School District,"18,381","3,770",294
TX,48,46530,Wylie Independent School District,"70,378","15,533",827
TX,48,46590,Yantis Independent School District,"3,574",390,100
TX,48,46620,Yoakum Independent School District,"8,902","1,765",411
TX,48,46650,Yorktown Independent School District,"3,541",552,142
TX,48,46680,Ysleta Independent School District,"202,433","37,342","12,478"
TX,48,46710,Zapata County Independent School District,"14,322","3,418","1,476"
TX,48,46740,Zavalla Independent School District,"3,008",489,120
TX,48,46770,Zephyr Independent School District,813,138,23
